position,doc,lang,form,lemma,anchor
4420,casanatensis,,matre,,w12786
4421,casanatensis,,ut,,w12789
4422,casanatensis,,maiades,,w12793
4423,casanatensis,,mercurius,,w12795
4424,casanatensis,,filius,,w12798
4425,casanatensis,,maiæ,,w12801
4426,casanatensis,,ab,,w12804
4427,casanatensis,,auis,,w12807
4428,casanatensis,,maternis,,w12810
4429,casanatensis,,atlantiades,,w12813
4430,casanatensis,,mercurius,,w12816
4431,casanatensis,,id,,w12819
4432,casanatensis,,÷est,,w12822
4433,casanatensis,,natæ,,w12825
4434,casanatensis,,atlantis,,w12828
4435,casanatensis,,filius,,w12831
4436,casanatensis,,a,,w12834
4437,casanatensis,,regib;bus,,w12837
4438,casanatensis,,thesidæ,,w12840
4439,casanatensis,,a,,w12843
4440,casanatensis,,theseo,,w12846
4441,casanatensis,,rege,,w12849
4442,casanatensis,,eneade,,w12852
4443,casanatensis,,ab,,w12855
4444,casanatensis,,enea,,w12858
4445,casanatensis,,rege,,w12861
4446,casanatensis,,hoc,,w12864
4447,casanatensis,,nomen,,w12867
4448,casanatensis,,et,,w12870
4449,casanatensis,,in,,w12873
4450,casanatensis,,"iI think that this grapheme here means the letter ""i"" as part of the variant form ""Aenidae"", rather than as number ""I"" as in ""in book I"". The variant form ""Aenidae"" is found later in the source: it is not found in Priscian, Ars grammatica, K 2.64.10 - 2.65.6 but in K 2.66.2-3.",,w12876
4451,casanatensis,,dixerunt,,w12879
4452,casanatensis,,enidæ,,w12882
4453,casanatensis,,a,,w12885
4454,casanatensis,,fratribus,,w12888
4455,casanatensis,,phethontides,,w12891
4456,casanatensis,,unde,,w12894
4457,casanatensis,,femininu2um,,w12897
4458,casanatensis,,phethontis,,w12900
4459,casanatensis,,etia2am,,w12903
4460,casanatensis,,et,,w12906
4461,casanatensis,,phethontiadas,,w12909
4462,casanatensis,,ŋpro,,w12912
4463,casanatensis,,phethontidas,,w12915
4464,casanatensis,,poetica,,w12918
4465,casanatensis,,dixerunt,,w12921
4466,casanatensis,,licentia,,w12924
4467,casanatensis,,numqua2am,,w12927
4468,casanatensis,,patronymicu2um,,w12930
4469,casanatensis,,superat,,w12933
4470,casanatensis,,genitiuu2um,,w12936
4471,casanatensis,,primitiui,,w12939
4472,casanatensis,,sui,,w12942
4473,casanatensis,,plus,,w12945
4474,casanatensis,,qua2am,,w12948
4475,casanatensis,,una,,w12951
4476,casanatensis,,syllaba,,w12954
4477,casanatensis,,patronymica,,w12957
4478,casanatensis,,si,,w12960
4479,casanatensis,,a,,w12963
4480,casanatensis,,patrib;bus,,w12966
4481,casanatensis,,deriuantur,,w12969
4482,casanatensis,,in,,w12972
4483,casanatensis,,des,,w12975
4484,casanatensis,,terminantur,,w12978
4485,casanatensis,,ut,,w12981
4486,casanatensis,,anchises,,w12984
4487,casanatensis,,uluel,,w12987
4488,casanatensis,,anchisiades,,w12990
4489,casanatensis,,"eneasThere is a macron over ""ea"" (""enEAs""), whose meaning I do not understand.",,w12993
4490,casanatensis,,filius,,w12996
4491,casanatensis,,"anchisæThere is a macron over ""is"" (""anchISæ""), whose meaning I do not understand.",,w12999
4492,casanatensis,,si,,w13002
4493,casanatensis,,au¯autem,,w13005
4494,casanatensis,,ab,,w13008
4495,casanatensis,,auis,,w13011
4496,casanatensis,,ul¯uel,,w13014
4497,casanatensis,,"atauisThere is a macron sign over the initial ""a"" (ātauis). If it marked the long quantity of the vowel, it would be inappropriate, as both ""a""s in the word are short (""ătăvus""). The same mark is found in the only other instance of word ""atauis"", encoded with id w12735.",,w13017
4498,casanatensis,,terminantur,,w13020
4499,casanatensis,,aut,,w13023
4500,casanatensis,,in,,w13026
4501,casanatensis,,us,,w13029
4502,casanatensis,,aut,,w13032
4503,casanatensis,,in,,w13035
4504,casanatensis,,on,,w13038
4505,casanatensis,,ł,,casanatensis:0.1.0.15.10.686
4506,casanatensis,,et,,w13041
4507,casanatensis,,in,,w13044
4508,casanatensis,,des,,w13047
4509,casanatensis,,terminata,,w13050
4510,casanatensis,,masculina,,w13053
4511,casanatensis,,faciunt,,w13056
4512,casanatensis,,feminina,,w13059
4513,casanatensis,,in,,w13062
4514,casanatensis,,is,,w13065
4515,casanatensis,,ut,,w13068
4516,casanatensis,,atrides,,w13071
4517,casanatensis,,masculinu2um,,w13074
4518,casanatensis,,atreis,,w13077
4519,casanatensis,,femininu2um,,w13080
4520,casanatensis,,et,,w13083
4521,casanatensis,,in,,w13086
4522,casanatensis,,us,,w13089
4523,casanatensis,,terminata,,w13092
4524,casanatensis,,masculina,,w13095
4525,casanatensis,,faciunt,,w13098
4526,casanatensis,,feminina,,w13101
4527,casanatensis,,in,,w13104
4528,casanatensis,,ias,,w13107
4529,casanatensis,,ut,,w13110
4530,casanatensis,,peleus,,w13113
4531,casanatensis,,masc¯asculinum,,w13116
4532,casanatensis,,peleias,,w13119
4533,casanatensis,,fem¯emininum,,w13122
4534,casanatensis,,et,,w13125
4535,casanatensis,,in,,w13128
4536,casanatensis,,on,,w13131
4537,casanatensis,,termi¯minata,,w13134
4538,casanatensis,,mas¯asculina,,w13137
4539,casanatensis,,faciunt,,w13140
4540,casanatensis,,fem¯eminina,,w13143
4541,casanatensis,,in,,w13146
4542,casanatensis,,ne,,w13149
4543,casanatensis,,ut,,w13152
4544,casanatensis,,nereon,,w13155
4545,casanatensis,,mas¯asculinum,,w13158
4546,casanatensis,,nerine,,w13161
4547,casanatensis,,fem¯emininum,,w13164
4548,casanatensis,,apud,,w13167
4549,casanatensis,,grecos,,w13170
4550,casanatensis,,tres,,w13173
4551,casanatensis,,supra,,w13176
4552,casanatensis,,dictæ,,w13179
4553,casanatensis,,patronymicoru2um,,w13182
4554,casanatensis,,formæ,,w13185
4555,casanatensis,,st¯sunt,,w13188
4556,casanatensis,,in,,w13191
4557,casanatensis,,des,,w13194
4558,casanatensis,,quæ,,w13197
4559,casanatensis,,apud,,w13200
4560,casanatensis,,illos,,w13203
4561,casanatensis,,communis,,w13206
4562,casanatensis,,dicitur,,w13209
4563,casanatensis,,¢quia,,w13212
4564,casanatensis,,in,,w13215
4565,casanatensis,,omni,,w13218
4566,casanatensis,,sermone,,w13221
4567,casanatensis,,ea,,w13224
4568,casanatensis,,utuntur,,w13227
4569,casanatensis,,qua,,w13231
4570,casanatensis,,et,,w13233
4571,casanatensis,,latinoru2um,,w13236
4572,casanatensis,,poetæ,,w13239
4573,casanatensis,,utuntur,,w13242
4574,casanatensis,,na2am,,w13245
4575,casanatensis,,in,,w13248
4576,casanatensis,,us,,w13251
4577,casanatensis,,et,,w13254
4578,casanatensis,,in,,w13257
4579,casanatensis,,on,,w13260
4580,casanatensis,,terminata,,w13263
4581,casanatensis,,latini,,w13266
4582,casanatensis,,rare,,w13269
4583,casanatensis,,utunt¯tur,,w13272
4584,casanatensis,,preter,,w13275
4585,casanatensis,,in,,w13278
4586,casanatensis,,grecis,,w13281
4587,casanatensis,,nominib;bus,,w13284
4588,casanatensis,,ï,,casanatensis:0.1.0.15.10.839
4589,casanatensis,,patronymica,,w13287
4590,casanatensis,,in,,w13290
4591,casanatensis,,des,,w13293
4592,casanatensis,,terminantia,,w13296
4593,casanatensis,,si,,w13299
4594,casanatensis,,uenerint,,w13302
4595,casanatensis,,ab,,w13305
4596,casanatensis,,eisde2em,,w13308
4597,casanatensis,,grecis,,w13311
4598,casanatensis,,quoru2um,,w13314
4599,casanatensis,,nominatiuus,,w13317
4600,casanatensis,,terminatur,,w13320
4601,casanatensis,grc,as,,w13323
4602,casanatensis,,et,,w13326
4603,casanatensis,,genitiuus,,w13329
4604,casanatensis,grc,oy,,w13333
4605,casanatensis,,diphthongu2um,,w13336
4606,casanatensis,,debent,,w13338
4607,casanatensis,,habere,,w13341
4608,casanatensis,,ante,,w13344
4609,casanatensis,,des,,w13347
4610,casanatensis,,a,,w13350
4611,casanatensis,,penultimam,,w13354
4612,casanatensis,,breuem,,w13357
4613,casanatensis,,ut,,w13359
4614,casanatensis,,pelias,,w13362
4615,casanatensis,,"peliadesThere is a macron over the ""i"", probably marking the quantity of the letter. A macron in the manuscript usually marks a long quantity, but in this case the quantity of both the ""i"" and the ""a"" should in fact be short. I am not encoding these quantity marks in the graphematic transcription because they do not have graphematic value, i.e. they do not create ""minimal pairs"" of words.",,w13365
4616,casanatensis,,"æneasThere is a ^ sign over the ""e"" (the ""e"" between the ""n"" and the ""a""), probably marking the long quantity of the letter.",,w13368
4617,casanatensis,,"æneadesThere is a ^ sign over the ""e"" (the ""e"" between the ""n"" and the ""a""), probably marking the long quantity of the letter.",,w13371
4618,casanatensis,,na2am,,w13374
4619,casanatensis,,uirgilius,,w13377
4620,casanatensis,,c¯contra,,w13380
4621,casanatensis,,ratione2em,,w13383
4622,casanatensis,,posuit,,w13386
4623,casanatensis,,"ænidesThere is a ^ sign over the ""i"" (the ""i"" between the ""n"" and the ""d""), probably marking the long quantity of the letter.",,w13389
4624,casanatensis,,i,,w13392
4625,casanatensis,,longu2um,,w13395
4626,casanatensis,,ante,,w13398
4627,casanatensis,,des,,w13401
4628,casanatensis,,poetica,,w13404
4629,casanatensis,,auctoritate,,w13407
4630,casanatensis,,conuertit,,w13410
4631,casanatensis,,e,,w13413
4632,casanatensis,,et,,w13416
4633,casanatensis,,a,,w13419
4634,casanatensis,,cor¯correptas,,w13422
4635,casanatensis,,in,,w13425
4636,casanatensis,,i,,w13428
4637,casanatensis,,ŋproductu2um,,w13431
4638,casanatensis,,et,,w13434
4639,casanatensis,,fecit,,w13437
4640,casanatensis,,quasi,,w13440
4641,casanatensis,,ab,,w13443
4642,casanatensis,,æneus,,w13446
4643,casanatensis,,"ænidesThere is a ^ sign over the ""i"" (""ænîdes""), probably marking the long quantity of the letter.",,w13449
4644,casanatensis,,ł,,casanatensis:0.1.0.15.10.944
4645,casanatensis,,illa,,w13452
4646,casanatensis,,patronymica,,w13455
4647,casanatensis,,in,,w13458
4648,casanatensis,,des,,w13461
4649,casanatensis,,exeuntia,,w13464
4650,casanatensis,,quæ,,w13467
4651,casanatensis,,ueniunt,,w13470
4652,casanatensis,,a,,w13473
4653,casanatensis,,grecis,,w13476
4654,casanatensis,,es,,w13479
4655,casanatensis,,terminantib;bus,,w13482
4656,casanatensis,,quoru2um,,w13485
4657,casanatensis,,genitiuus,,w13488
4658,casanatensis,,in,,w13491
4659,casanatensis,,os,,w13494
4660,casanatensis,,desinit,,w13497
4661,casanatensis,,inueniuntur,,w13500
4662,casanatensis,,et,,w13503
4663,casanatensis,,a,,w13506
4664,casanatensis,,habere,,w13509
4665,casanatensis,,ante,,w13512
4666,casanatensis,,des,,w13515
4667,casanatensis,,et,,w13518
4668,casanatensis,,i,,w13521
4669,casanatensis,,ut,,w13524
4670,casanatensis,,hyppotes,,w13527
4671,casanatensis,,hyppotades,,w13530
4672,casanatensis,,corynetes,,w13533
4673,casanatensis,,corynetides,,w13536
4674,casanatensis,,sed,,w13539
4675,casanatensis,,rationabilius,,w13543
4676,casanatensis,,a,,w13545
4677,casanatensis,,debet,,w13548
4678,casanatensis,,ante,,w13550
4679,casanatensis,,des,,w13551
4680,casanatensis,,habere,,w13554
4681,casanatensis,,anchyses,,w13557
4682,casanatensis,,debuit,,w13560
4683,casanatensis,,facere,,w13563
4684,casanatensis,,anchisades,,w13566
4685,casanatensis,,uel,,w13569
4686,casanatensis,,anchisides,,w13572
4687,casanatensis,,sed,,w13575
4688,casanatensis,,contra,,w13578
4689,casanatensis,,regula2am,,w13581
4690,casanatensis,,anchisiades,,w13584
4691,casanatensis,,facit,,w13587
4692,casanatensis,,quasi,,w13590
4693,casanatensis,,ab,,w13593
4694,casanatensis,,anchisios,,w13596
4695,casanatensis,,nominatiuo,,w13599
4696,casanatensis,,ea,,w13602
4697,casanatensis,,quoq;que,,w13605
4698,casanatensis,,patronymica,,w13608
4699,casanatensis,,quæ,,w13611
4700,casanatensis,,ueniunt,,w13614
4701,casanatensis,,a,,w13617
4702,casanatensis,,grecis,,w13620
4703,casanatensis,,quoru2um,,w13623
4704,casanatensis,,genitiuus,,w13626
4705,casanatensis,,os,,w13629
4706,casanatensis,,ul¯uel,,w13632
4707,casanatensis,,oys,,w13635
4708,casanatensis,,diphthongo,,w13639
4709,casanatensis,,terminatur,,w13641
4710,casanatensis,,debent,,w13644
4711,casanatensis,,habere,,w13647
4712,casanatensis,,i,,w13650
4713,casanatensis,,ante,,w13653
4714,casanatensis,,des,,w13656
4715,casanatensis,,ut,,w13659
4716,casanatensis,grc,"priamosThere is an acute accent sign over the ""i"", marking the quantity of the vowel, or possibly simply the stress on that syllable. I am not recording such signs because they do not have graphemic value, i.e. they do not create ""minimal pairs"" of words.",,w13662
4717,casanatensis,grc,priamoy,,w13666
4718,casanatensis,,priamides,,w13668
4719,casanatensis,grc,nestor,,w13671
4720,casanatensis,grc,nestoros,,w13674
4721,casanatensis,,nestorides,,w13677
4722,casanatensis,grc,peleys,,w13681
4723,casanatensis,grc,"peleosThere is an acute accent mark over the second ""e"".",,w13683
4724,casanatensis,,"peleidesThere is an acute accent mark over the second ""e"".",,w13686
4725,casanatensis,,illi,,w13689
4726,casanatensis,,per,,w13692
4727,casanatensis,grc,syneresin,,w13696
4728,casanatensis,,e,,w13698
4729,casanatensis,,et,,w13701
4730,casanatensis,,i,,w13704
4731,casanatensis,,ŋproferunt,,w13707
4732,casanatensis,,hanc,,w13710
4733,casanatensis,,penultima2am,,w13713
4734,casanatensis,,in,,w13716
4735,casanatensis,,ei,,w13719
4736,casanatensis,,diphthongum,,w13723
4737,casanatensis,,nos,,w13725
4738,casanatensis,,ŋpro,,w13728
4739,casanatensis,,ea,,w13731
4740,casanatensis,,i,,w13734
4741,casanatensis,,longu2um,,w13737
4742,casanatensis,,ponimus,,w13740
4743,casanatensis,,ut,,w13743
4744,casanatensis,,"pelidesThere is an acute accent mark over the ""i"", probably to mark the stress on that syllable.",,w13746
4745,casanatensis,,ŋpro,,w13749
4746,casanatensis,,"peleidesThere is an acute accent mark over the second ""e"", probably to mark the stress on that syllable.",,w13752
4747,casanatensis,,ï,,casanatensis:0.1.0.15.10.1142
4748,casanatensis,,in,,w13755
4749,casanatensis,,his,,w13758
4750,casanatensis,,patronymicis,,w13762
4751,casanatensis,,poetæ,,w13764
4752,casanatensis,,non,,w13767
4753,casanatensis,,ratione,,w13770
4754,casanatensis,,sed,,w13773
4755,casanatensis,,auctoritate,,w13776
4756,casanatensis,,addiderunt,,w13779
4757,casanatensis,,quasdam,,w13782
4758,casanatensis,,litteras,,w13785
4759,casanatensis,,et,,w13788
4760,casanatensis,,abstulerunt,,w13791
4761,casanatensis,,addiderunt,,w13794
4762,casanatensis,,ut,,w13797
4763,casanatensis,,peliades,,w13800
4764,casanatensis,,ŋpro,,w13803
4765,casanatensis,,pelides,,w13806
4766,casanatensis,,calchodontiades,,w13809
4767,casanatensis,,ŋpro,,w13812
4768,casanatensis,,calchodontides,,w13815
4769,casanatensis,,athlantiades,,w13818
4770,casanatensis,,ŋpro,,w13821
4771,casanatensis,,athlantides,,w13824
4772,casanatensis,,abstulerunt,,w13827
4773,casanatensis,,ut,,w13830
4774,casanatensis,,deucalides,,w13833
4775,casanatensis,,ŋpro,,w13836
4776,casanatensis,,deucalionides,,w13839
4777,casanatensis,,scipiades,,w13842
4778,casanatensis,,ŋpro,,w13845
4779,casanatensis,,scipionides,,w13848
4780,casanatensis,,"ænidesThere is a ^ mark over the ""n"".",,w13851
4781,casanatensis,,ŋpro,,w13854
4782,casanatensis,,æneades,,w13857
4783,casanatensis,,excipiuntur,,w13860
4784,casanatensis,,hæc,,w13863
4785,casanatensis,,quæ,,w13866
4786,casanatensis,,co¯ontra,,w13869
4787,casanatensis,,regula2am,,w13872
4788,casanatensis,,ŋproducunt,,w13875
4789,casanatensis,,penultimas,,w13878
4790,casanatensis,,uocales,,w13881
4791,casanatensis,,ido¯eoI am not sure of the meaning of the final macron abbreviation mark.,,w13884
4792,casanatensis,,¢quia,,w13887
4793,casanatensis,,apud,,w13890
4794,casanatensis,,grecos,,w13893
4795,casanatensis,,habent,,w13896
4796,casanatensis,,contra,,w13899
4797,casanatensis,,regula2am,,w13902
4798,casanatensis,,penultima2am,,w13905
4799,casanatensis,,diphthongu2um,,w13909
4800,casanatensis,,ŋpro,,w13911
4801,casanatensis,,qua,,w13914
4802,casanatensis,,nos,,w13917
4803,casanatensis,,aut,,w13920
4804,casanatensis,,i,,w13923
4805,casanatensis,,aut,,w13926
4806,casanatensis,,aliam,,w13929
4807,casanatensis,,uocalem,,w13932
4808,casanatensis,,longa2am,,w13935
4809,casanatensis,,ponimus,,w13938
4810,casanatensis,,ut,,w13941
4811,casanatensis,,"oelidesThere is a macron sign over the ""i"" to mark the vowel's long quantity. I am not marking it because it has no graphematic value.For Priscian, Ars grammatica, K 2.67.9, the direct source of this passage, Keil chooses the reading ""Aeclides"", but in the apparatus criticus he mentions the reading ""Oelides"", very common in Priscian's textual tradition. This is Keil's apparatus note for K 2.67.9: ""Aeclides] ex aeolides corr. in litura B f. recte: patron. sc. ab Aeclo, Eretriae conditore, quamvis exemplum desidero; aeolides D Hrabanus p. 33 oelides RHGLK"".",,w13944
4812,casanatensis,,"demadesThere is a macron sign over the ""a"" to mark the vowel's long quantity.",,w13947
4813,casanatensis,,ŋpro,,w13950
4814,casanatensis,,demeades,,w13953
4815,casanatensis,,"codridesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w13956
4816,casanatensis,,"lyco orgidesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w13959
4817,casanatensis,,"lagidesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w13962
4818,casanatensis,,"eueridesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w13965
4819,casanatensis,,"lico medidesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w13968
4820,casanatensis,,feminina,,w13971
4821,casanatensis,,patronymica,,w13974
4822,casanatensis,,aut,,w13977
4823,casanatensis,,in,,w13980
4824,casanatensis,,is,,w13983
4825,casanatensis,,exeunt,,w13986
4826,casanatensis,,aut,,w13989
4827,casanatensis,,in,,w13992
4828,casanatensis,,as,,w13995
4829,casanatensis,,aut,,w13998
4830,casanatensis,,in,,w14001
4831,casanatensis,,ne,,w14004
4832,casanatensis,,producta2am,,w14007
4833,casanatensis,,fiunt,,w14010
4834,casanatensis,,in,,w14013
4835,casanatensis,,is,,w14016
4836,casanatensis,,uel,,w14019
4837,casanatensis,,as,,w14022
4838,casanatensis,,a,,w14025
4839,casanatensis,,masculinis,,w14028
4840,casanatensis,,subtracta,,w14031
4841,casanatensis,,de,,w14034
4842,casanatensis,,ut,,w14037
4843,casanatensis,,priamides,,w14040
4844,casanatensis,,priamis,,w14043
4845,casanatensis,,peliades,,w14046
4846,casanatensis,,pelias,,w14049
4847,casanatensis,,et,,w14052
4848,casanatensis,,secundu2um,,w14055
4849,casanatensis,,"analogia2amThe grapheme ""a"" and the abbreviation mark over it were written above the line.",,w14058
4850,casanatensis,,æneades,,w14061
4851,casanatensis,,feminino,,w14064
4852,casanatensis,,æneas,,w14067
4853,casanatensis,,facere,,w14070
4854,casanatensis,,debuerat,,w14073
4855,casanatensis,,sed,,w14076
4856,casanatensis,,auctoritate,,w14079
4857,casanatensis,,dicitur,,w14082
4858,casanatensis,,æneis,,w14085
4859,casanatensis,,fem¯eminino,,w14088
4860,casanatensis,,notandu2um,,w14091
4861,casanatensis,,quod,,w14094
4862,casanatensis,,si,,w14097
4863,casanatensis,,mas¯masculina,,w14100
4864,casanatensis,,patronymica,,w14103
4865,casanatensis,,i,,w14106
4866,casanatensis,,longum,,w14109
4867,casanatensis,,habuerint,,w14112
4868,casanatensis,,ante,,w14115
4869,casanatensis,,des,,w14118
4870,casanatensis,,þper,,w14121
4871,casanatensis,grc,syneresin,,w14125
4872,casanatensis,,apud,,w14127
4873,casanatensis,,nos,,w14130
4874,casanatensis,,faciunt,,w14133
4875,casanatensis,,feminina,,w14136
4876,casanatensis,,in,,w14139
4877,casanatensis,,eis,,w14142
4878,casanatensis,,diuisas,,w14145
4879,casanatensis,,ut,,w14148
4880,casanatensis,,"pelidesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w14151
4881,casanatensis,,ŋpro,,w14154
4882,casanatensis,,peleides,,w14157
4883,casanatensis,,peleis,,w14160
4884,casanatensis,,"ænidesThere is a macron sign over the ""i"" to mark the vowel's long quantity.",,w14163
4885,casanatensis,,"ŋproThere is a ""x""-shaped cross over the abbreviated word ""pro"", in the same brown ink as the rest of the text.",,w14166
