position,doc,lang,form,lemma,anchor
2544,ldlt-balex,,posset,,ldlt-balex:0.1.1.0.19.4
2545,ldlt-balex,,altero,,ldlt-balex:0.1.1.0.19.4
2546,ldlt-balex,,instituto,,ldlt-balex:0.1.1.0.19.4
2547,ldlt-balex,,omnes,,ldlt-balex:0.1.1.0.19.4
2548,ldlt-balex,,Alexandrinorum,,ldlt-balex:0.1.1.0.19.4
2549,ldlt-balex,,copiae,,ldlt-balex:0.1.1.0.19.4
2550,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.19.4
2551,ldlt-balex,,oppido,,ldlt-balex:0.1.1.0.19.4
2552,ldlt-balex,,se,,ldlt-balex:0.1.1.0.19.4
2553,ldlt-balex,,eiecerunt,,ldlt-balex:0.1.1.0.19.4
2554,ldlt-balex,,et,,ldlt-balex:0.1.1.0.19.4
2555,ldlt-balex,,contra,,ldlt-balex:0.1.1.0.19.4
2556,ldlt-balex,,munitiones,,ldlt-balex:0.1.1.0.19.4
2557,ldlt-balex,,pontis,,ldlt-balex:0.1.1.0.19.4
2558,ldlt-balex,,latiore,,ldlt-balex:0.1.1.0.19.4
2559,ldlt-balex,,loco,,ldlt-balex:0.1.1.0.19.4
2560,ldlt-balex,,constiterunt,,ldlt-balex:0.1.1.0.19.4
2561,ldlt-balex,,Eodemque,,ldlt-balex:0.1.1.0.19.4
2562,ldlt-balex,,tempore,,ldlt-balex:0.1.1.0.19.4
2563,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.19.4
2564,ldlt-balex,,consueuerant,,ldlt-balex:0.1.1.0.19.4
2565,ldlt-balex,,nauigia,,ldlt-balex:0.1.1.0.19.4
2566,ldlt-balex,,per,,ldlt-balex:0.1.1.0.19.4
2567,ldlt-balex,,pontes,,ldlt-balex:0.1.1.0.19.4
2568,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.19.4
2569,ldlt-balex,,incendia,,ldlt-balex:0.1.1.0.19.4
2570,ldlt-balex,,onerariarum,,ldlt-balex:0.1.1.0.19.4
2571,ldlt-balex,,emittere,,ldlt-balex:0.1.1.0.19.4
2572,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.19.4
2573,ldlt-balex,,molem,,ldlt-balex:0.1.1.0.19.4
2574,ldlt-balex,,constituerunt,,lem-19.5-constituerunt
2575,ldlt-balex,,Pugnabatur,,lem-19.6-pugnabatur
2576,ldlt-balex,,deest,,ldlt-balex:0.1.1.0.19.5.0.2
2577,ldlt-balex,,S,,ldlt-balex:0.1.1.0.19.5.0.2
2578,ldlt-balex,,pugnabatur,,ldlt-balex:0.1.1.0.19.5.0.2.0
2579,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.19.5.0.2.1
2580,ldlt-balex,,a,,ldlt-balex:0.1.1.0.19.5
2581,ldlt-balex,,nobis,,lem-19.6-nobis
2582,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.19.5
2583,ldlt-balex,,ponte,,ldlt-balex:0.1.1.0.19.5
2584,ldlt-balex,,ex,,lem-19.6-ex-mole
2585,ldlt-balex,,mole,,lem-19.6-ex-mole
2586,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.19.5
2587,ldlt-balex,,illis,,ldlt-balex:0.1.1.0.19.5
2588,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.19.5
2589,ldlt-balex,,area,,ldlt-balex:0.1.1.0.19.5
2590,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.19.5
2591,ldlt-balex,,erat,,ldlt-balex:0.1.1.0.19.5
2592,ldlt-balex,,aduersus,,ldlt-balex:0.1.1.0.19.5
2593,ldlt-balex,,pontem,,ldlt-balex:0.1.1.0.19.5
2594,ldlt-balex,,et,,ldlt-balex:0.1.1.0.19.5
2595,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.19.5
2596,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.19.5
2597,ldlt-balex,,contra,,ldlt-balex:0.1.1.0.19.5
2598,ldlt-balex,,molem,,ldlt-balex:0.1.1.0.19.5
2599,ldlt-balex,,In,,ldlt-balex:0.1.1.0.20.0
2600,ldlt-balex,,his,,ldlt-balex:0.1.1.0.20.0
2601,ldlt-balex,,rebus,,ldlt-balex:0.1.1.0.20.0
2602,ldlt-balex,,occupato,,ldlt-balex:0.1.1.0.20.0
2603,ldlt-balex,,Caesare,,ldlt-balex:0.1.1.0.20.0
2604,ldlt-balex,,militesque,,ldlt-balex:0.1.1.0.20.0
2605,ldlt-balex,,hortante,,ldlt-balex:0.1.1.0.20.0
2606,ldlt-balex,,remigum,,ldlt-balex:0.1.1.0.20.0
2607,ldlt-balex,,magnus,,ldlt-balex:0.1.1.0.20.0
2608,ldlt-balex,,numerus,,ldlt-balex:0.1.1.0.20.0
2609,ldlt-balex,,et,,ldlt-balex:0.1.1.0.20.0
2610,ldlt-balex,,classiariorum,,ldlt-balex:0.1.1.0.20.0
2611,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.20.0
2612,ldlt-balex,,longis,,ldlt-balex:0.1.1.0.20.0
2613,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.20.0
2614,ldlt-balex,,nostris,,ldlt-balex:0.1.1.0.20.0
2615,ldlt-balex,,in,,ldlt-balex:0.1.1.0.20.0
2616,ldlt-balex,,molem,,ldlt-balex:0.1.1.0.20.0
2617,ldlt-balex,,se,,ldlt-balex:0.1.1.0.20.0
2618,ldlt-balex,,eiecit,,ldlt-balex:0.1.1.0.20.0
2619,ldlt-balex,,Pars,,ldlt-balex:0.1.1.0.20.1
2620,ldlt-balex,,eorum,,ldlt-balex:0.1.1.0.20.1
2621,ldlt-balex,,studio,,ldlt-balex:0.1.1.0.20.1
2622,ldlt-balex,,spectandi,,ldlt-balex:0.1.1.0.20.1
2623,ldlt-balex,,ferebatur,,ldlt-balex:0.1.1.0.20.1
2624,ldlt-balex,,pars,,ldlt-balex:0.1.1.0.20.1
2625,ldlt-balex,,etiam,,ldlt-balex:0.1.1.0.20.1
2626,ldlt-balex,,cupiditate,,ldlt-balex:0.1.1.0.20.1
2627,ldlt-balex,,pugnandi,,ldlt-balex:0.1.1.0.20.1
2628,ldlt-balex,,Hi,,ldlt-balex:0.1.1.0.20.1
2629,ldlt-balex,,primum,,ldlt-balex:0.1.1.0.20.1
2630,ldlt-balex,,nauigia,,ldlt-balex:0.1.1.0.20.1
2631,ldlt-balex,,hostium,,ldlt-balex:0.1.1.0.20.1
2632,ldlt-balex,,lapidibus,,ldlt-balex:0.1.1.0.20.1
2633,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.20.1
2634,ldlt-balex,,fundis,,ldlt-balex:0.1.1.0.20.1
2635,ldlt-balex,,a,,ldlt-balex:0.1.1.0.20.1
2636,ldlt-balex,,mole,,ldlt-balex:0.1.1.0.20.1
2637,ldlt-balex,,repellebant,,ldlt-balex:0.1.1.0.20.1
2638,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.20.1
2639,ldlt-balex,,multum,,ldlt-balex:0.1.1.0.20.1
2640,ldlt-balex,,proficere,,ldlt-balex:0.1.1.0.20.1
2641,ldlt-balex,,multitudine,,ldlt-balex:0.1.1.0.20.1
2642,ldlt-balex,,telorum,,ldlt-balex:0.1.1.0.20.1
2643,ldlt-balex,,uidebantur,,ldlt-balex:0.1.1.0.20.1
2644,ldlt-balex,,Sed,,ldlt-balex:0.1.1.0.20.2
2645,ldlt-balex,,postquam,,ldlt-balex:0.1.1.0.20.2
2646,ldlt-balex,,ultra,,ldlt-balex:0.1.1.0.20.2
2647,ldlt-balex,,eum,,ldlt-balex:0.1.1.0.20.2
2648,ldlt-balex,,locum,,ldlt-balex:0.1.1.0.20.2
2649,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.20.2
2650,ldlt-balex,,latere,,ldlt-balex:0.1.1.0.20.2
2651,ldlt-balex,,eorum,,ldlt-balex:0.1.1.0.20.2
2652,ldlt-balex,,aperto,,ldlt-balex:0.1.1.0.20.2
2653,ldlt-balex,,ausi,,ldlt-balex:0.1.1.0.20.2
2654,ldlt-balex,,sunt,,ldlt-balex:0.1.1.0.20.2
2655,ldlt-balex,,egredi,,ldlt-balex:0.1.1.0.20.2
2656,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.20.2
2657,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.20.2
2658,ldlt-balex,,Alexandrini,,ldlt-balex:0.1.1.0.20.2
2659,ldlt-balex,,pauci,,ldlt-balex:0.1.1.0.20.2
2660,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.20.2
2661,ldlt-balex,,sine,,ldlt-balex:0.1.1.0.20.2
2662,ldlt-balex,,signis,,ldlt-balex:0.1.1.0.20.2
2663,ldlt-balex,,certisque,,ldlt-balex:0.1.1.0.20.2
2664,ldlt-balex,,ordinibus,,ldlt-balex:0.1.1.0.20.2
2665,ldlt-balex,,sine,,lem-20.3-sine-ratione
2666,ldlt-balex,,ratione,,lem-20.3-sine-ratione
2667,ldlt-balex,,prodierant,,ldlt-balex:0.1.1.0.20.2
2668,ldlt-balex,,sic,,ldlt-balex:0.1.1.0.20.2
2669,ldlt-balex,,temere,,ldlt-balex:0.1.1.0.20.2
2670,ldlt-balex,,in,,ldlt-balex:0.1.1.0.20.2
2671,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.20.2
2672,ldlt-balex,,refugere,,lem-20.3-refugere-coeperunt
2673,ldlt-balex,,coeperunt,,lem-20.3-refugere-coeperunt
2674,ldlt-balex,,Quorum,,ldlt-balex:0.1.1.0.20.3
2675,ldlt-balex,,fuga,,ldlt-balex:0.1.1.0.20.3
2676,ldlt-balex,,incitati,,ldlt-balex:0.1.1.0.20.3
2677,ldlt-balex,,Alexandrini,,ldlt-balex:0.1.1.0.20.3
2678,ldlt-balex,,plures,,ldlt-balex:0.1.1.0.20.3
2679,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.20.3
2680,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.20.3
2681,ldlt-balex,,egrediebantur,,ldlt-balex:0.1.1.0.20.3
2682,ldlt-balex,,nostrosque,,ldlt-balex:0.1.1.0.20.3
2683,ldlt-balex,,acrius,,lem-20.4-acrius-perturbatos-insequebantur
2684,ldlt-balex,,perturbatos,,lem-20.4-acrius-perturbatos-insequebantur
2685,ldlt-balex,,insequebantur,,lem-20.4-acrius-perturbatos-insequebantur
2686,ldlt-balex,,Simul,,ldlt-balex:0.1.1.0.20.3
2687,ldlt-balex,,qui,,ldlt-balex:0.1.1.0.20.3
2688,ldlt-balex,,in,,ldlt-balex:0.1.1.0.20.3
2689,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.20.3
2690,ldlt-balex,,longis,,ldlt-balex:0.1.1.0.20.3
2691,ldlt-balex,,remanserant,,ldlt-balex:0.1.1.0.20.3
2692,ldlt-balex,,scalas,,ldlt-balex:0.1.1.0.20.3
2693,ldlt-balex,,rapere,,ldlt-balex:0.1.1.0.20.3
2694,ldlt-balex,,nauesque,,ldlt-balex:0.1.1.0.20.3
2695,ldlt-balex,,a,,ldlt-balex:0.1.1.0.20.3
2696,ldlt-balex,,terra,,ldlt-balex:0.1.1.0.20.3
2697,ldlt-balex,,repellere,,ldlt-balex:0.1.1.0.20.3
2698,ldlt-balex,,properabant,,ldlt-balex:0.1.1.0.20.3
2699,ldlt-balex,,ne,,ldlt-balex:0.1.1.0.20.3
2700,ldlt-balex,,hostes,,ldlt-balex:0.1.1.0.20.3
2701,ldlt-balex,,nauibus,,ldlt-balex:0.1.1.0.20.3
2702,ldlt-balex,,potirentur,,ldlt-balex:0.1.1.0.20.3
2703,ldlt-balex,,Quibus,,ldlt-balex:0.1.1.0.20.4
2704,ldlt-balex,,omnibus,,ldlt-balex:0.1.1.0.20.4
2705,ldlt-balex,,rebus,,ldlt-balex:0.1.1.0.20.4
2706,ldlt-balex,,perturbati,,ldlt-balex:0.1.1.0.20.4
2707,ldlt-balex,,milites,,ldlt-balex:0.1.1.0.20.4
2708,ldlt-balex,,nostri,,ldlt-balex:0.1.1.0.20.4
2709,ldlt-balex,,cohortium,,ldlt-balex:0.1.1.0.20.4
2710,ldlt-balex,,trium,,ldlt-balex:0.1.1.0.20.4
2711,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.20.4
2712,ldlt-balex,,in,,ldlt-balex:0.1.1.0.20.4
2713,ldlt-balex,,ponte,,ldlt-balex:0.1.1.0.20.4
2714,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.20.4
2715,ldlt-balex,,prima,,ldlt-balex:0.1.1.0.20.4
2716,ldlt-balex,,mole,,ldlt-balex:0.1.1.0.20.4
2717,ldlt-balex,,constiterant,,ldlt-balex:0.1.1.0.20.4
2718,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.20.4
2719,ldlt-balex,,post,,ldlt-balex:0.1.1.0.20.4
2720,ldlt-balex,,se,,ldlt-balex:0.1.1.0.20.4
2721,ldlt-balex,,clamorem,,ldlt-balex:0.1.1.0.20.4
2722,ldlt-balex,,exaudirent,,ldlt-balex:0.1.1.0.20.4
2723,ldlt-balex,,fugam,,ldlt-balex:0.1.1.0.20.4
2724,ldlt-balex,,suorum,,ldlt-balex:0.1.1.0.20.4
2725,ldlt-balex,,uiderent,,ldlt-balex:0.1.1.0.20.4
2726,ldlt-balex,,magnam,,ldlt-balex:0.1.1.0.20.4
2727,ldlt-balex,,uim,,ldlt-balex:0.1.1.0.20.4
2728,ldlt-balex,,telorum,,ldlt-balex:0.1.1.0.20.4
2729,ldlt-balex,,aduersi,,ldlt-balex:0.1.1.0.20.4
2730,ldlt-balex,,sustinerent,,ldlt-balex:0.1.1.0.20.4
2731,ldlt-balex,,ueriti,,ldlt-balex:0.1.1.0.20.4
2732,ldlt-balex,,ne,,ldlt-balex:0.1.1.0.20.4
2733,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.20.4
2734,ldlt-balex,,tergo,,ldlt-balex:0.1.1.0.20.4
2735,ldlt-balex,,circumuenirentur,,ldlt-balex:0.1.1.0.20.4
2736,ldlt-balex,,et,,ldlt-balex:0.1.1.0.20.4
2737,ldlt-balex,,discessu,,ldlt-balex:0.1.1.0.20.4
2738,ldlt-balex,,nauium,,ldlt-balex:0.1.1.0.20.4
2739,ldlt-balex,,omnino,,ldlt-balex:0.1.1.0.20.4
2740,ldlt-balex,,reditu,,ldlt-balex:0.1.1.0.20.4
2741,ldlt-balex,,intercluderentur,,ldlt-balex:0.1.1.0.20.4
2742,ldlt-balex,,munitionem,,ldlt-balex:0.1.1.0.20.4
2743,ldlt-balex,,in,,ldlt-balex:0.1.1.0.20.4
2744,ldlt-balex,,ponte,,lem-20.5-ponte
2745,ldlt-balex,,institutam,,ldlt-balex:0.1.1.0.20.4
2746,ldlt-balex,,reliquerunt,,ldlt-balex:0.1.1.0.20.4
2747,ldlt-balex,,et,,ldlt-balex:0.1.1.0.20.4
2748,ldlt-balex,,magno,,ldlt-balex:0.1.1.0.20.4
2749,ldlt-balex,,cursu,,ldlt-balex:0.1.1.0.20.4
2750,ldlt-balex,,incitati,,ldlt-balex:0.1.1.0.20.4
2751,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.20.4
2752,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.20.4
2753,ldlt-balex,,contenderunt,,ldlt-balex:0.1.1.0.20.4
2754,ldlt-balex,,Quorum,,ldlt-balex:0.1.1.0.20.5
2755,ldlt-balex,,pars,,ldlt-balex:0.1.1.0.20.5
2756,ldlt-balex,,proximas,,ldlt-balex:0.1.1.0.20.5
2757,ldlt-balex,,nacta,,ldlt-balex:0.1.1.0.20.5
2758,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.20.5
2759,ldlt-balex,,multitudine,,lem-20.6-multitudine-hominum-atque-onere
2760,ldlt-balex,,hominum,,lem-20.6-multitudine-hominum-atque-onere
2761,ldlt-balex,,atque,,lem-20.6-multitudine-hominum-atque-onere
2762,ldlt-balex,,onere,,lem-20.6-multitudine-hominum-atque-onere
2763,ldlt-balex,,depressa,,ldlt-balex:0.1.1.0.20.5
2764,ldlt-balex,,est,,ldlt-balex:0.1.1.0.20.5
2765,ldlt-balex,,pars,,ldlt-balex:0.1.1.0.20.5
2766,ldlt-balex,,resistens,,ldlt-balex:0.1.1.0.20.5
2767,ldlt-balex,,et,,ldlt-balex:0.1.1.0.20.5
2768,ldlt-balex,,dubitans,,ldlt-balex:0.1.1.0.20.5
2769,ldlt-balex,,quid,,ldlt-balex:0.1.1.0.20.5
2770,ldlt-balex,,esset,,ldlt-balex:0.1.1.0.20.5
2771,ldlt-balex,,capiendum,,ldlt-balex:0.1.1.0.20.5
2772,ldlt-balex,,consili,,ldlt-balex:0.1.1.0.20.5
2773,ldlt-balex,,ab,,ldlt-balex:0.1.1.0.20.5
2774,ldlt-balex,,Alexandrinis,,ldlt-balex:0.1.1.0.20.5
2775,ldlt-balex,,interfecta,,ldlt-balex:0.1.1.0.20.5
2776,ldlt-balex,,est,,ldlt-balex:0.1.1.0.20.5
2777,ldlt-balex,,Nonnulli,,ldlt-balex:0.1.1.0.20.5
2778,ldlt-balex,,feliciore,,ldlt-balex:0.1.1.0.20.5
2779,ldlt-balex,,exitu,,ldlt-balex:0.1.1.0.20.5
2780,ldlt-balex,,expeditas,,ldlt-balex:0.1.1.0.20.5
2781,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.20.5
2782,ldlt-balex,,ancoram,,ldlt-balex:0.1.1.0.20.5
2783,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.20.5
2784,ldlt-balex,,consecuti,,ldlt-balex:0.1.1.0.20.5
2785,ldlt-balex,,incolumes,,ldlt-balex:0.1.1.0.20.5
2786,ldlt-balex,,discesserunt,,ldlt-balex:0.1.1.0.20.5
2787,ldlt-balex,,pauci,,ldlt-balex:0.1.1.0.20.5
2788,ldlt-balex,,alleuatis,,lem-20.6-alleuatis-2
2789,ldlt-balex,,scutis,,lem-20.6-alleuatis-scutis-et-animo-ad-conandum-nisi
2790,ldlt-balex,,et,,lem-20.6-alleuatis-scutis-et-animo-ad-conandum-nisi
2791,ldlt-balex,,animo,,lem-20.6-animo-ad-conandum-nisi
2792,ldlt-balex,,ad,,lem-20.6-animo-ad-conandum-nisi
2793,ldlt-balex,,conandum,,lem-20.6-animo-ad-conandum-nisi
2794,ldlt-balex,,nisi,,lem-20.6-animo-ad-conandum-nisi
2795,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.20.5
2796,ldlt-balex,,proxima,,ldlt-balex:0.1.1.0.20.5
2797,ldlt-balex,,nauigia,,ldlt-balex:0.1.1.0.20.5
2798,ldlt-balex,,adnatarunt,,ldlt-balex:0.1.1.0.20.5
2799,ldlt-balex,,Caesar,,ldlt-balex:0.1.1.0.21.0
2800,ldlt-balex,,quoad,,ldlt-balex:0.1.1.0.21.0
2801,ldlt-balex,,potuit,,ldlt-balex:0.1.1.0.21.0
2802,ldlt-balex,,cohortando,,ldlt-balex:0.1.1.0.21.0
2803,ldlt-balex,,suos,,ldlt-balex:0.1.1.0.21.0
2804,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.21.0
2805,ldlt-balex,,pontem,,ldlt-balex:0.1.1.0.21.0
2806,ldlt-balex,,ac,,ldlt-balex:0.1.1.0.21.0
2807,ldlt-balex,,munitiones,,ldlt-balex:0.1.1.0.21.0
2808,ldlt-balex,,continere,,lem-21.1-continere
2809,ldlt-balex,,eodem,,ldlt-balex:0.1.1.0.21.0
2810,ldlt-balex,,in,,ldlt-balex:0.1.1.0.21.0
2811,ldlt-balex,,periculo,,ldlt-balex:0.1.1.0.21.0
2812,ldlt-balex,,uersatus,,ldlt-balex:0.1.1.0.21.0
2813,ldlt-balex,,est,,ldlt-balex:0.1.1.0.21.0
2814,ldlt-balex,,Postquam,,ldlt-balex:0.1.1.0.21.0
2815,ldlt-balex,,uniuersos,,ldlt-balex:0.1.1.0.21.0
2816,ldlt-balex,,cedere,,ldlt-balex:0.1.1.0.21.0
2817,ldlt-balex,,animaduertit,,ldlt-balex:0.1.1.0.21.0
2818,ldlt-balex,,in,,ldlt-balex:0.1.1.0.21.0
2819,ldlt-balex,,suum,,ldlt-balex:0.1.1.0.21.0
2820,ldlt-balex,,nauigium,,ldlt-balex:0.1.1.0.21.0
2821,ldlt-balex,,se,,ldlt-balex:0.1.1.0.21.0
2822,ldlt-balex,,recepit,,ldlt-balex:0.1.1.0.21.0
2823,ldlt-balex,,Quo,,ldlt-balex:0.1.1.0.21.1
2824,ldlt-balex,,multitudo,,ldlt-balex:0.1.1.0.21.1
2825,ldlt-balex,,hominum,,ldlt-balex:0.1.1.0.21.1
2826,ldlt-balex,,insecuta,,ldlt-balex:0.1.1.0.21.1
2827,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.21.1
2828,ldlt-balex,,irrumperet,,ldlt-balex:0.1.1.0.21.1
2829,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.21.1
2830,ldlt-balex,,administrandi,,ldlt-balex:0.1.1.0.21.1
2831,ldlt-balex,,neque,,ldlt-balex:0.1.1.0.21.1
2832,ldlt-balex,,repellendi,,ldlt-balex:0.1.1.0.21.1
2833,ldlt-balex,,a,,ldlt-balex:0.1.1.0.21.1
2834,ldlt-balex,,terra,,ldlt-balex:0.1.1.0.21.1
2835,ldlt-balex,,facultas,,ldlt-balex:0.1.1.0.21.1
2836,ldlt-balex,,daretur,,ldlt-balex:0.1.1.0.21.1
2837,ldlt-balex,,fore,,ldlt-balex:0.1.1.0.21.1
2838,ldlt-balex,,quod,,ldlt-balex:0.1.1.0.21.1
2839,ldlt-balex,,accidit,,ldlt-balex:0.1.1.0.21.1
2840,ldlt-balex,,suspicatus,,ldlt-balex:0.1.1.0.21.1
2841,ldlt-balex,,sese,,ldlt-balex:0.1.1.0.21.1
2842,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.21.1
2843,ldlt-balex,,nauigio,,ldlt-balex:0.1.1.0.21.1
2844,ldlt-balex,,eiecit,,ldlt-balex:0.1.1.0.21.1
2845,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.21.1
2846,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.21.1
2847,ldlt-balex,,eas,,ldlt-balex:0.1.1.0.21.1
2848,ldlt-balex,,quae,,ldlt-balex:0.1.1.0.21.1
2849,ldlt-balex,,longius,,ldlt-balex:0.1.1.0.21.1
2850,ldlt-balex,,constiterant,,ldlt-balex:0.1.1.0.21.1
2851,ldlt-balex,,naues,,ldlt-balex:0.1.1.0.21.1
2852,ldlt-balex,,adnatauit,,ldlt-balex:0.1.1.0.21.1
2853,ldlt-balex,,Hinc,,ldlt-balex:0.1.1.0.21.2
2854,ldlt-balex,,suis,,ldlt-balex:0.1.1.0.21.2
2855,ldlt-balex,,laborantibus,,ldlt-balex:0.1.1.0.21.2
2856,ldlt-balex,,subsidio,,ldlt-balex:0.1.1.0.21.2
2857,ldlt-balex,,scaphas,,ldlt-balex:0.1.1.0.21.2
2858,ldlt-balex,,mittens,,ldlt-balex:0.1.1.0.21.2
2859,ldlt-balex,,nonnullos,,ldlt-balex:0.1.1.0.21.2
2860,ldlt-balex,,conseruauit,,ldlt-balex:0.1.1.0.21.2
2861,ldlt-balex,,Nauigium,,ldlt-balex:0.1.1.0.21.2
2862,ldlt-balex,,quidem,,ldlt-balex:0.1.1.0.21.2
2863,ldlt-balex,,eius,,ldlt-balex:0.1.1.0.21.2
2864,ldlt-balex,,multitudine,,ldlt-balex:0.1.1.0.21.2
2865,ldlt-balex,,depressum,,ldlt-balex:0.1.1.0.21.2
2866,ldlt-balex,,militum,,ldlt-balex:0.1.1.0.21.2
2867,ldlt-balex,,una,,ldlt-balex:0.1.1.0.21.2
2868,ldlt-balex,,cum,,ldlt-balex:0.1.1.0.21.2
2869,ldlt-balex,,hominibus,,ldlt-balex:0.1.1.0.21.2
2870,ldlt-balex,,interiit,,ldlt-balex:0.1.1.0.21.2
2871,ldlt-balex,,Hoc,,ldlt-balex:0.1.1.0.21.3
2872,ldlt-balex,,proelio,,ldlt-balex:0.1.1.0.21.3
2873,ldlt-balex,,desiderati,,ldlt-balex:0.1.1.0.21.3
2874,ldlt-balex,,sunt,,ldlt-balex:0.1.1.0.21.3
2875,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.21.3
2876,ldlt-balex,,numero,,ldlt-balex:0.1.1.0.21.3
2877,ldlt-balex,,legionariorum,,ldlt-balex:0.1.1.0.21.3
2878,ldlt-balex,,militum,,ldlt-balex:0.1.1.0.21.3
2879,ldlt-balex,,circiter,,ldlt-balex:0.1.1.0.21.3
2880,ldlt-balex,,CCCC,,ldlt-balex:0.1.1.0.21.3
2881,ldlt-balex,,et,,ldlt-balex:0.1.1.0.21.3
2882,ldlt-balex,,paulo,,lem-21.4-paulo-ultra
2883,ldlt-balex,,ultra,,ldlt-balex:0.1.1.0.21.3.0.0.0
2884,ldlt-balex,,eum,,ldlt-balex:0.1.1.0.21.3
2885,ldlt-balex,,numerum,,ldlt-balex:0.1.1.0.21.3
2886,ldlt-balex,,classiarii,,ldlt-balex:0.1.1.0.21.3
2887,ldlt-balex,,et,,ldlt-balex:0.1.1.0.21.3
2888,ldlt-balex,,remiges,,ldlt-balex:0.1.1.0.21.3
2889,ldlt-balex,,Alexandrini,,ldlt-balex:0.1.1.0.21.4
2890,ldlt-balex,,eo,,ldlt-balex:0.1.1.0.21.4
2891,ldlt-balex,,loco,,ldlt-balex:0.1.1.0.21.4
2892,ldlt-balex,,castellum,,ldlt-balex:0.1.1.0.21.4
2893,ldlt-balex,,magnis,,ldlt-balex:0.1.1.0.21.4
2894,ldlt-balex,,munitionibus,,ldlt-balex:0.1.1.0.21.4
2895,ldlt-balex,,multisque,,ldlt-balex:0.1.1.0.21.4
2896,ldlt-balex,,tormentis,,ldlt-balex:0.1.1.0.21.4
2897,ldlt-balex,,confirmarunt,,ldlt-balex:0.1.1.0.21.4
2898,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.21.4
2899,ldlt-balex,,egestis,,ldlt-balex:0.1.1.0.21.4
2900,ldlt-balex,,ex,,ldlt-balex:0.1.1.0.21.4
2901,ldlt-balex,,mari,,ldlt-balex:0.1.1.0.21.4
2902,ldlt-balex,,lapidibus,,ldlt-balex:0.1.1.0.21.4
2903,ldlt-balex,,libere,,ldlt-balex:0.1.1.0.21.4
2904,ldlt-balex,,sunt,,ldlt-balex:0.1.1.0.21.4
2905,ldlt-balex,,usi,,ldlt-balex:0.1.1.0.21.4
2906,ldlt-balex,,postea,,ldlt-balex:0.1.1.0.21.4
2907,ldlt-balex,,ad,,ldlt-balex:0.1.1.0.21.4
2908,ldlt-balex,,mittenda,,ldlt-balex:0.1.1.0.21.4
2909,ldlt-balex,,nauigia,,ldlt-balex:0.1.1.0.21.4
2910,ldlt-balex,,Hoc,,ldlt-balex:0.1.1.0.22.0
2911,ldlt-balex,,detrimento,,ldlt-balex:0.1.1.0.22.0
2912,ldlt-balex,,milites,,ldlt-balex:0.1.1.0.22.0
2913,ldlt-balex,,nostri,,ldlt-balex:0.1.1.0.22.0
2914,ldlt-balex,,tantum,,ldlt-balex:0.1.1.0.22.0
2915,ldlt-balex,,afuerunt,,lem-22.1-afuerunt
2916,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.22.0
2917,ldlt-balex,,perturbarentur,,ldlt-balex:0.1.1.0.22.0
2918,ldlt-balex,,ut,,ldlt-balex:0.1.1.0.22.0
2919,ldlt-balex,,incensi,,ldlt-balex:0.1.1.0.22.0
2920,ldlt-balex,,atque,,ldlt-balex:0.1.1.0.22.0
2921,ldlt-balex,,incitati,,ldlt-balex:0.1.1.0.22.0
